455,"Nobby beach day night pharmacy",default.jpg,1,"Lucy Lam",Angela,"2211 gold coast hwy",,"Nobby beach",1,0,2,6,10,,4218,"(07) 5572 7727","(07) 5526 5146",nobbybeach@chempro.com.au,"	  ",1,"2007-05-29 22:20:12",153.438262,-28.060021,871
456,"Amcal chempro - broadbeach",default.jpg,1,"Jack, kim if not there Unknown",,"2717 main place",,Broadbeach,1,0,2,0,0,,4218,"(07) 5539 8751",,broadbeach1@amcal.net.au,,2,"2008-04-21 00:17:03",153.4304426,-28.0281934,872
457,"Broadbeach plaza pharmacy",default.jpg,1,"Goran Cvetkovic","Chris (pharmacist), dana (goran wife), eve (best contact)","27/28 niecon plaza",,Broadbeach,1,0,2,6,10,,4218,"(07) 5592 1005","(07) 5538 4738",valuepluspharmacy@nunet.com.au,"	  ",2,"2008-07-02 22:09:39",153.4313884,-28.0291003,873
458,"Broadbeach waters discount chemist",default.jpg,1,"Warrick Hobart","Tanya (warrick's daughter) or stevie (girl)","67 rio vista blvd",,Broadbeach,1,0,2,6,10,,4218,"(07) 5539 0859",,,,1,"2008-07-16 21:16:10",153.4176101,-28.0258238,874
459,"Amcal chempro - mermaid waters",default.jpg,1,"Pan Boyaci","Jelena hajuaz (pronounced yahlana)","Shop 7a, mermaid waters shopping centre, cnr markeri st and sunshine blvd",,"Mermaid waters",1,0,2,6,10,,4218,"(07) 5572 1099","(07) 5572 1044",mermaidwaters@chempro.com.au,"	  
	  ",2,"2008-10-05 22:09:51",153.4269223,-28.0471993,875
460,"Amcal chempro - mermaid beach",default.jpg,1,"Rimal,gagan Unknown",Gagan,"2506 gold coast highway",,"Mermaid beach",1,0,2,6,10,,4218,"(07) 55 752 744","(07) 5575 1987",mermaidbeach@chempro.com.au,,2,"2008-11-13 18:34:02",153.433748,-28.042329,876
461,"Burleigh town amcal",default.jpg,1,"Rob clifford & Nick kouba",Sheryl,"Shops 5 and 6 market place","West burleigh road",Burleigh,1,4,2,6,0,,4220,"(07) 5535 9866","(07) 5535 1085",burleigh@chempro.com.au,"	  
	  													",2,"2007-05-23 01:45:47",143.0707772,-20.3310292,877
462,"Burleigh west medical centre",default.jpg,1,"Janina Unknown",,"138 west burleigh road",,"Burleigh heads",1,0,1,6,10,,4220,"(07) 5535 1477",,unknownemail@unknown.com.au,,1,"2007-05-23 01:50:04",153.443606,-28.097324,878
463,"Simon reilly personal trainer",default.jpg,1,"Simon Reilly",,"Po box 1650",,"Burleigh heads",1,0,6,0,0,,4220,0417859667,,simonsi@bigpond.net.au,,2,"2008-02-18 21:54:48",153.443296,-28.0968254,879
464,"Amcal chempro - miami",default.jpg,1,"Rob Unknown","Rob (pharmacist) annet (main contact), jane","Miami one shopping centre<br/>gold coast hwy",,Miami,1,0,2,6,10,,4220,"(07) 5535 1756","(07) 5535 1946",miami@chempro.com.au,,2,"2008-10-28 22:54:40",153.4412887,-28.0683417,880
465,"Amcal chempro - burleigh heads",default.jpg,1,"Nick Kouba","Nick or bernadette","Shop 89-90 west burleigh rd","Stockland shopping centre","West burleigh",1,0,2,6,10,,4220,"(07) 5520 4111","(07) 5520 4100",chemproburleigh@chempro.com.au,,1,"2008-04-30 00:58:54",153.441475,-28.112159,881
466,"Friendly care pharmacy",default.jpg,1,"Friendly care Head office","Kay fairweather, katie (main girl is off on fridays)","34 james street",,"Burleigh heads",1,0,2,6,10,,4220,"(07) 5535 2532","(07) 5535 2533",burleigh@friendlycare.com.au,"	  ",1,"2010-01-19 21:28:05",153.4502262,-28.0893873,882
467,"Lakeside pharmacy",default.jpg,1,"Adrian Wong","Adrian, selena or lynn","2nd avenue",,"Palm beach",1,0,2,6,0,,4221,"(07) 55 343 604","(07) 5598 3494",lakeside.pharmacy@iinet.com.au,"													",2,"2007-05-29 21:23:26",153.4726943,-28.1204478,883
468,"Palm beach pharmacy",default.jpg,1,"John Laird","Camile, debra, lee, leon & anthony","Shop 8 pavilions on 5th, 1102-1112 gold coast hwy",,"Palm beach",1,0,2,6,10,,4221,"(07) 5534 2742","(07) 5534 2742",palmbeach.pharmacy@frednet.com.au,,1,"2007-05-29 22:23:25",153.4732081,-28.1220669,884
469,"Palm beach 7 day amcal chemist",default.jpg,1,"Tung Ngugen","Dianne (best contact), sandra","1148 gold coast highway",,"Palm beach",1,0,2,6,10,,4221,"(07) 5534 2773","(07) 5598 3705",palmbeach7day@chempro.com.au,,1,"2008-10-05 22:05:18",153.4719482,-28.120026,885
470,"23rd avenue chempro chemist",default.jpg,1,"Tung Nguyen","Marie vo and gayle","Shop 7 palm gardens shopping centre","Cnr townson and mawarra st","Palm beach",1,0,2,6,10,,4221,"(07) 5576 2866","(07) 5576 2052",23ave@chempro.com.au,"	  ",2,"2010-03-08 22:16:47",153.4629616,-28.1075065,886
471,"Guardian - currumbin fair pharmacy",default.jpg,1,"Scott Masterson","Cameron, sam (wife), elliott","Shop 889, currumbin fair shopping centre",,Currumbin,1,0,2,6,10,,4223,"(07) 5598 5638","(07) 5593 9200",currumbin@guardianpharm.net,,1,"2007-05-23 02:31:48",153.4256987,-28.0172605,887
472,"Amcal chempro - robina easy-t chemist",default.jpg,1,"James Bell","Maree or james","Shop 16, easy-t centre, 514 christine ave",,Robina,1,0,2,6,10,,4226,"(07) 5575 9090","(07) 5575 7464",robina@chempro.com.au,,1,"2007-05-29 22:34:27",153.391712,-28.085311,888
473,"Terry whites chemist - robina",default.jpg,1,"Frank Uccellini","Jillian is the tf lady","Market hall robina town centre",,Robina,1,0,2,6,10,,4230,"(07) 5578 9099","(07) 5578 9166",robina_1@terrywhitechemists.com.au,,1,"2007-05-29 22:59:53",153.3764118,-28.0701452,889
474,"Jimboomba pharmacy",default.jpg,1,"Tony Lacaze","Renee, sharon, kyly (manager)","Shop 39 jimboomba shop centre",,Jimboomba,1,0,2,6,0,,4280,"(07) 5546 9555","(07) 5547 8011",purchasing@jimboombapharmacy.com.au,"	  
	  ",1,"2007-09-05 02:44:58",153.024423,-27.833318,890
475,"Beaudesert discount drug store",default.jpg,1,"Sam Calabro","Leonie taylor","Shop 5, beaudesert fair","Cnr anna and william st",Beaudesert,1,7,2,6,0,,4285,"(07) 5541 0265","(07) 5541 0265",ltaylor.beaudesert@gmail.com.au,"	  
	  
	  ",1,"2007-06-18 04:57:31",152.9988157,-27.9897983,891
476,"Goodna discount drug stores",default.jpg,1,"Kirsten Mckerrell","Mickael, jacklyn (store manager), kellie (retail manager)","Shop 6-7, st ives shopping centre, smith rd",,Goodna,1,7,2,7,0,,4300,"(07) 3818 1777","(07) 3818 0678",goodna@discountdrugstores.com.au,"mon- fri: 8am-6pm, thu: 8am-8pm, sat: 8am-4pm 
 
  
	  
	  
	  ",1,"2007-07-03 20:58:25",152.898452,-27.6106691,892
477,"Hawken drive st lucia pharmacy",default.jpg,1,"Antwan,  Ryan bridges",Antwan,"26 hawken drive",,"St lucia",1,0,2,7,7,,4067,"(07) 3870 9542",UNKNOWN,unknown@unknown.com,,1,"2012-04-05 14:57:20",152.9966584,-27.5017863,893
478,"Redbank plaza soul pattinson chemist",default.jpg,1,"Kamran Mehrabi","Karen hopper (manager)","112 redbank plaza shopping centre, 1 collingwood drive",,Redbank,1,15,2,7,13,,4301,"(07) 3288 5588","(07) 3818 3110",redbankplazasoulpattinson@nunet.com.au,"	  
	  
	  
	  ",1,"2007-06-18 02:24:27",152.867855,-27.605604,894
479,"Friendly care pharmacy",default.jpg,1,"Cathy Roche","Margaret, belinda stuart","42 south station road",,Booval,1,10,2,7,13,,4304,"(07) 3816 5199","(07) 3816 0769",bvl@friendlycare.com.au,"	  
	  
	  ",1,"2010-01-19 21:21:18",152.789611,-27.613029,895
480,"Ipswich day & night chemist",default.jpg,1,"Brian North","Brandie (mon-fri)gail","Cnr brisbane road and wharf street",,Ipswich,1,0,2,0,13,,4305,"(07) 3281 3999","(07) 3281 3405",ipswichdaynight@yahoo.com,"	  
	  ",1,"2007-05-29 21:07:33",152.7618399,-27.6147999,896
481,"Yamanto priceline pharmacy",default.jpg,1,"Judy Baguley","Sandra (manager) nicole (mel is the new contact)","Yamanto shopping village,","Warwick road",Yamanto,1,0,2,0,0,,4305,"(07) 3288 8566","(07) 3288 8112",unknownemail@unknown.com,"	  
	  
	  													",1,"2007-05-29 23:57:56",152.7388616,-27.6615549,897
482,"Friendly care pharmacy",default.jpg,1,"Jill Truloff (manager)","Kim skippen - mon to fri, jess","Ipswich cbd<br/>13 bell street",,Ipswich,1,10,2,0,13,,4305,"(07) 3816 9411","(07) 3281 2936",ipswich@friendlycare.com.au,"	  
	  
	  ",1,"2010-01-19 21:39:17",152.760703,-27.613517,898
483,"Laidley pharmacy",default.jpg,1,"Tina Wong","Leanne (leaves at 3pm), sue","125 patrick st",,Laidley,1,0,2,7,13,,4341,"(07) 5465 1297","(07) 5465 2155",unknown@unknown.com.au,"	  ",1,"2009-02-02 22:09:29",152.393633,-27.630598,899
484,"Discount drug stores - garden town",default.jpg,1,"Lea & ian Bentley","Ian (owner)","Garden town shopping centre, margaret street",,Toowoomba,1,7,2,0,13,,4350,"(07) 4639 2441","(07) 4638 7096",gardentown@discountdrugstores.com.au,"mon to fri: 8.30am - 5.30pm
thursday: 8.30am - 8.00pm
saturday: 8.30am - 4.00pm
sunday: 9.30am - 3.00pm
	  
	  ",1,"2007-05-18 00:16:55",151.9576723,-27.5616406,900
485,"Discount drug stores - grand central",default.jpg,1,"Lynn Newman",,"Grand central shopping centre, margaret street",,Toowoomba,1,0,2,0,0,,4350,"(07) 4632 0722",,grandcentral@discountdrugstores.com.au,,2,"2007-05-18 00:25:18",151.948402,-27.560917,901
486,"Newtown discount drug stores",default.jpg,1,"Judi Forknall",,"100b hill street, newtown",,Toowoomba,1,0,2,0,0,,4350,"(07) 4632 3876",,newtown@discountdrugstores.com.au,,2,"2007-05-18 00:29:37",151.937908,-27.561232,902
487,"The natural way toowoomba",default.jpg,1,"Christine Paroz",,"Shop 16 hooper centre, 187 hume st",,Toowoomba,1,0,2,0,0,,4350,"(07) 4632 7490",,unknownemail@unknown.com,,2,"2007-05-29 23:01:33",151.956388,-27.566285,903
488,"Wilsonton amcal pharmacy",default.jpg,1,"David Howell",,"Cnr bridge and erin streets",,Toowoomba,1,0,2,0,0,,4350,"(07) 4634 3434",,wilpharm@netspace.net.au,,2,"2007-06-18 01:42:34",151.9257787,-27.5447677,904
489,"Bakers pharmacy",default.jpg,1,"Vicky Jeffers",Barb,"141 taylor st",,Toowoomba,1,0,2,0,13,,4350,"(07) 4634 1532",NONE,bakers.pharmacy@nunet.com.au,"	  
	  
	  ",1,"2008-01-04 19:04:34",151.9345544,-27.5543004,905
490,"Reinkes pharmacy",default.jpg,1,"Stuart Reinke",,"123 russell street",,Toowoomba,1,0,2,0,0,,4350,"(07) 4632 4534",,alisonatreinke@gmail.com,,2,"2008-09-21 21:04:40",151.9493879,-27.5582254,906
491,"Scott street pharmacy",default.jpg,1,"Di Murtagh",,"Suite 1 medici medical centre, 15 scott st",,Toowoomba,1,0,2,0,13,,4350,"(07) 4638 3522",,unknown@unknown.com.au,"	  ",1,"2008-09-21 21:37:27",151.973272,-27.5656961,907
492,"Uni plaza pharmacy",default.jpg,1,"Mary Sam","Michael lee","12/468 west st",,Toowoomba,1,0,2,0,13,,4350,"(07) 4637 2444","(07) 4637 2144",uniplazapharmacy@hotmail.com,"	  
	  ",1,"2008-12-09 19:15:39",151.9353346,-27.6067004,908
493,"Moreton & coote pharmacy",default.jpg,1,"Mary Unknown",,"Cnr mary and margaret sts",,Toowoomba,1,0,2,0,13,,4350,"(07) 4632 1370","(07) 4632 3264",unknown@unknown.com.au,"	  
	  ",1,"2009-01-28 18:27:27",151.9661034,-27.5626901,909
494,"Range pharmacy",default.jpg,1,"David Heiner",Emma,"11a, james st",,Toowoomba,1,0,2,0,0,,4350,"(07) 4632 1995","(07) 4638 0020",range_pharmacy@rangegroup.com.au,"	  
	  ",2,"2010-06-22 21:44:59",151.976239,-27.57124,910
495,"Highfields discount drug stores",default.jpg,1,"Rachael Hamilton",,"Shop 1, 2-4 plaza cirlce",,Highfields,1,0,2,0,0,,4352,"(07) 4615 5600",,highfields@discountdrugstores.com.au,,2,"2007-05-18 00:27:34",151.959671,-27.458757,911
496,"Discount drug stores - warwick",default.jpg,1,"Paul Witherspoon",,"Shop 21a rose city shopping world, grafton st",,Warwick,1,0,2,0,0,,4370,"(07) 4661 1036",,warwick@discountdrugstores.com.au,,2,"2007-05-18 00:32:18",152.0375944,-28.2169256,912
497,"Soul pattinson chemist",default.jpg,1,"Michael lane, stuart Unkown","Odette campbel (manager for 4 stores), marie, cathlene","44 maryland street",,Stanthorpe,1,0,2,7,0,,4380,"(07) 4681 1155","(07) 4681 3599",unknown@unknown.com.au,"	  ",1,"2007-07-25 02:06:28",151.933314,-28.65686,913
498,"Granite belt pharmacy",default.jpg,1,"Michael Lane",Kathleen,"10 maryland st",,Stanthorpe,1,0,2,6,0,,4383,"(07) 4681 2088","(07) 4681 3204",granitebeltpharmacy@bigpond.com,,1,"2007-10-08 20:12:57",151.933506,-28.655386,914
499,"Oakey discount drug stores",default.jpg,1,"Rachel Tidswel & robert mcgrath",Rachel,"110 campbell street",,Oakey,1,7,2,7,13,,4401,"(07) 4691 1048","(07) 4691 3125",oakey@discountdrugstores.com.au,"mon- fri: 8.30am-5.00pm,
sat: 8.30am- 12noon 	  
	  
	  
	  
	  ",1,"2007-06-12 22:54:20",151.721203,-27.4321968,915
500,"The mitchell pharmacy",default.jpg,1,"Krystal & spyro Kouvaras","Spyro & elizabeth","88 cambridge street",,Mitchell,1,0,2,6,0,,4465,"(07) 4623 1233","(07) 4623 6534",sales@pharmacyquick.com,,1,"2009-08-06 20:24:15",147.974377,-26.48884,916
501,"Charles chemist",default.jpg,1,"Charles Dornan",Charles,"1/31 expansion st",,Molendinar,1,0,2,0,10,,4214,"07 55392300","07 55972360",charles@medicalvitadiet.com.au,"	  
	  
	  
	  
	  ",2,"2012-12-28 12:12:05",153.356018,-27.977074,917
502,"Cunnamulla pharmacy",default.jpg,1,"Marcelle Unknown","Marcelle or amy","14 stockyard st",,Cunnamulla,1,0,2,6,0,,4490,"(07) 4655 1142",,unknownemail@unknown.com.au,"	  
	  ",1,"2007-05-23 02:28:29",145.683066,-28.06925,918
503,"Strathpine discount drug stores",default.jpg,1,"Frank Wong","Debbie, tina","Strathpine square, 328 gympie road","Shop 12 -13",Strathpine,1,7,2,7,7,,4500,"(07) 3881 1726","(07) 3205 4636",strathpine@discountdrugstores.com.au,"mon- fri: 8am-7pm
	  ",1,"2007-05-17 22:41:07",152.9888197,-27.3022219,919
504,"Doctor m khan",default.jpg,1,"M Khan",,"(please call for an appointment)",,Strathpine,1,0,4,0,0,,4500,"(07) 3205 4300",,unknownemail@unknown.com.au,,1,"2007-05-23 02:58:10",152.9888197,-27.3022219,920
505,"Discount drug stores",default.jpg,1,"Anita Own beerwah as well","Chrissy (tues off), trish ","1 / 1420 anzac ave",,Kallangur,1,7,2,7,0,,4503,"(07) 3204 5743",,"kallangur@discountdrugstores.com.au ","	  
	  
	  ",1,"2007-05-29 21:31:29",152.994087,-27.250211,921
506,"Guardian pharmacy - narangba",default.jpg,1,"John Proper","Tanya is there until 2:30, jess","30 main street",,Narangba,1,0,2,0,0,,4504,"(07) 3886 6498","(07) 3886 9468",narangba@adam.com.au,"	  ",2,"2008-05-27 01:42:58",152.959454,-27.203121,922
507,"Little diggers",default.jpg,1,"Deb Collins",,"25-27 oxford road",,Burpengary,1,0,6,0,0,,4505,0421310851,,admin@littlediggers.com.au,,2,"2007-12-15 17:07:47",153.0037525,-27.1371815,923
508,"Morayfield family pharmacy",default.jpg,1,"Regina Unknown","Regina, (wants appointments only)","Shop 3 morayfield village, 171 morayfield rd",,Morayfield,1,0,2,0,0,,4506,"(07) 5428 3388",,unknown@unknown.com.au,,1,"2008-06-17 21:17:15",152.950344,-27.102945,924
509,"One life fitness club - morayfield",default.jpg,1,"Ross Unknown","Ross (owner) sandy (new manager)","312-344 morayfield road",,Morayfield,1,0,4,0,0,,4506,"(07) 5433 0322",,info.morayfield@bhfc.com.au,"	  ",2,"2008-09-24 02:03:31",152.952076,-27.117247,925
510,"Morayfield mega chemist",default.jpg,1,"Regina Unknown","Jane, gloria, maria","7/379 morayfield rd",,Morayfield,1,0,2,0,0,,4506,"(07) 5497 9600","(07) 3009 0594",reglenn@tpg.com.au,"	  
	  
	  ",1,"2009-11-15 22:33:10",152.957394,-27.121394,926
511,"Bongaree pharmacy",default.jpg,1,"Deanne Pearson","Megan, carrol, mon- fri","85 welsby parade",,Bongaree,1,7,2,7,0,,4507,"(07) 340 81 601","(07) 3408 4030",bribieisland@amcal.net.au,"	  ",1,"2007-05-22 21:19:02",153.157493,-27.076376,927
512,"Bribie personal training",default.jpg,1,"Steve & marie Unknown",,"Suite 7, toorbul st",,Bongaree,1,0,6,0,0,,4507,"(07) 3410 0278",,unknown@unknown.com.au,,2,"2007-10-08 20:14:54",153.1597355,-27.0845696,928
513,"Deception bay pharmacy",default.jpg,1,"Unknown Unknown","Jennifer, (not sure but carrol maybe another contact), marge","Deception bay shopping centre, deception bay road",,"Deception bay",1,0,2,0,0,,4508,"(07) 320 315 85",,unknownemail@unknown.com.au,"	  ",1,"2007-05-23 02:36:58",153.0289765,-27.1961023,929
514,"Qld anti-ageing clinic",default.jpg,1,"Unknown Unknown",,"21-25 bertha st",,Caboolture,1,0,1,0,0,,4510,"(07) 5495 7999",,unknownemail@unknown.com,,2,"2007-05-29 21:59:24",152.949533,-27.081097,930
515,"Work n out personal training",default.jpg,1,"Darryl Peters",,"4/76 lear jet drive",,Caboolture,1,0,6,0,0,,4510,0410665112,,worknout@aapt.net.au,,2,"2007-12-11 17:43:27",152.97721,-27.0830357,931
516,"Ace fitness",default.jpg,1,"Vicky Unknown",,"4/76 learjet drive",,Caboolture,1,0,6,0,0,,4510,"1300 797 223",,unknown@unknown.com.au,,2,"2008-09-24 03:07:18",152.97721,-27.0830357,932
517,"Woodford pharmacy",default.jpg,1,"Greg Mienert","Pauline, ashlee, jess","89 archer st",,Woodford,1,0,2,0,12,,4514,"(07) 5496 1073","(07) 5496 1073",unknown@unknown.com.au,"	  
	  
	  ",2,"2010-03-16 00:38:38",152.778293,-26.953332,933
518,"Glasshouse mountains pharmacy",default.jpg,1,"Martin Vigar","Sara, catherine","7 bruce parade",,"Glasshouse mountains",1,0,2,0,12,,4518,"(07) 5496 9511","(07) 5496 9826",glasshouse@auscarepharmacy.com.au,"	  
	  ",2,"2007-05-29 20:46:34",152.9575909,-26.8981077,934
519,"Beerwah soul pattinson pharmacy",default.jpg,1,"Lynne Unknown",Lynne,"Shop 8 peachester road<br/>beerwah market place",,Beerwah,1,15,2,6,12,,4519,"(07) 5494 0333",,unknownemail@unknown.com.au,"	  
	  ",1,"2007-05-22 20:37:20",152.9578018,-26.8576639,935
520,"Beerwah health food",default.jpg,1,"Ray Perves",,"2/68 simpson street",,Beerwah,1,0,4,0,12,,4519,"(07) 5494 0299",,none@none.com,"	  ",2,"2008-05-13 02:32:47",152.957618,-26.858604,936
521,"Landsborough chemist",default.jpg,1,"Tim Fitzpatrick","Nita owen (mon-thurs), jill","Maleny street",,Landsborough,1,0,2,8,12,,4550,"(07) 549 417 44","(07) 549 481 78",nita54@landsboroughchemist.com.au,"mon - fri 8- 5:30pm",1,"2007-05-29 21:27:33",152.9620762,-26.8064023,937
522,"Caloundra village chemworld chemist",default.jpg,1,"Unknown Unknown",,"Caloundra village shopping centre, 1 ormuz st",,Caloundra,1,0,2,0,12,,4551,"(07) 5491 1540",,unknownemail@unknown.com.au,,2,"2007-05-23 01:57:09",153.1342979,-26.8034006,938
523,"Little mountain auscare pharmacy",default.jpg,1,"Margot Kliendienst","Debbie (make an appointment, retail manager) vikki, kathy","Cnr parkland blvd and village way",,"Little mountain",1,0,2,8,12,,4551,"(07) 5437 0838","(07) 5438 0875",littlemountain@auscarepharmacy.com.au,"	  
	  ",1,"2007-10-08 20:19:32",153.088471,-26.7778578,939
524,"Currimundi go vita health food",default.jpg,1,"Stewart Unknown",,"Currimundi market place",,Currimundi,1,0,4,0,12,,4551,"(07) 5493 2866",,none@none.com,,2,"2008-03-05 22:06:14",153.1223755,-26.7724213,940
525,"Go vita currimundi",default.jpg,1,"Stuart Unknown",,"Shop 9 currimundi marketplace",,Currimundi,1,0,4,8,12,,4551,"(07) 5493 2866",,none@none.com,,2,"2008-03-05 22:57:49",153.1223755,-26.7724213,941
526,"Healthy life caloundra",default.jpg,1,"Greg Unknown",,"Stockland shopping centre",,Caloundra,1,12,4,8,12,,4551,"07 5491 2653",,unknown@unknown.com,"	  ",2,"2008-03-12 01:52:48",153.1244868,-26.8042574,942
527,"Buderim pharmacy",default.jpg,1,"Unknown Unknown",,"Buderim marketplace burnett st",,Buderim,1,0,2,0,12,,4556,"(07) 5445 1230",,unknownemail@unknown.com.au,"	  ",2,"2007-05-22 21:37:45",153.0492763,-26.6871473,943
528,"Chancellor park pharmacy",default.jpg,1,"Leigh Unknown","Michelle (main manager of auscare group) or  dew","Woolworths market place, university way",,"Chancellor park",1,0,2,8,12,,4556,"(07) 544 519 22",,michelle@auscarepharmacy.com.au,"	  ",1,"2007-05-23 01:59:57",153.0629119,-26.7261809,944
529,"The friendlies chemist",default.jpg,1,"Aamon Unknown",Aamon,"Shop 12, 1 scholars drive","1 scholars drive","Sippy downs",1,0,2,0,12,,4556,"(07) 5445 8944","(07) 5445 8977",chancellorparkfriendlies@live.com,,1,"2010-02-07 20:20:48",153.0590941,-26.7227515,945
530,"Guardian - bundilla pharmacy",default.jpg,1,"John moffat Or peter","Belinda (mon-sat), julie, peter, teressa","166 brisbane rd",,Mooloolaba,1,11,2,0,12,,4557,"(07) 5444 2280","(07) 54782893",bundilla@easynet.net.au,"	  ",1,"2007-05-22 21:43:30",153.114707,-26.691371,946
531,"Maroochydore 7 day medical centre chemist",default.jpg,1,"Unknown Unknown","Kim (does ordering), kerry","150 horton parade",,Maroochydore,1,0,2,0,12,,4558,"07 5443 6033",,admin@thechemist.info,,1,"2007-11-29 01:21:59",153.091029,-26.655511,947
532,"Terry whites chemist - plaza parade",default.jpg,1,"Matt Unknown","Christy (stock controller)","Shop 407, plaza parade",,Maroochydore,1,0,2,0,0,,4558,"(07) 5479 2377",,unknownemail@unknown.com,"													",2,"2007-05-29 22:58:20",153.0889596,-26.6566533,948
533,"Warren blees pharmacy",default.jpg,1,"Warren Blee","Jullie (does the ordering), andrea","6 ocean street",,Maroochydore,1,0,2,0,12,,4558,"(07) 5443 1254","(07) 54438205",warren@warrenblee.com.au,,1,"2007-05-29 23:55:04",153.09176,-26.651953,949
534,"Healthy life maroochydore",default.jpg,1,"Martin & rosemary D\'silva",,"Shop111 sunshine plaza",,Maroochydore,1,0,4,0,12,,4558,"07 5443 2258",,none@none.com,"	  ",2,"2008-03-05 22:35:00",153.0870956,-26.6557603,950
535,"Maroochy waters pharmacy",default.jpg,1,"Julianna Neil","Brooke giuliani (tue -fri)","Shop 3/24 denna street",,Maroochydore,1,0,2,0,12,,4558,"(07) 5443 4777","(07) 5443 4518",maroochywaterspharmacy@pacific.net.au,"	  
	  ",2,"2008-04-09 22:26:02",153.068225,-26.644655,951
536,"Mooloolaba amcal chemist",default.jpg,1,"Pam Unknown",,"15 venning st",,Mooloolaba,1,0,2,0,12,,4558,"(07) 5444 1833",,unknown@unknown.com.au,,2,"2008-04-22 00:48:55",153.1170988,-26.6780557,952
537,"Healthy pharmacy - maroochydore",default.jpg,1,"Bev/ jessica Unkniown","Bev (manager), jess (vitamins)","25 maud street",,Maroochydore,1,0,2,0,12,,4558,"(07) 5479 3912",,none@none.com,"	  ",2,"2008-04-27 21:05:54",153.0942594,-26.6584485,953
538,"Think pharmacy",default.jpg,1,"Unknown Unknown","Megan, sharni","The zone, 32 wises rd",,Maroochydore,1,0,2,0,12,,4558,"(07) 5479 2036",,unknown@unknown.com.au,"	  
	  ",1,"2008-12-09 19:07:49",153.0917645,-26.6724419,954
539,"Pharmacy one",default.jpg,1,"Darren Greenhill","In 2008 was jae (female)","2 / 1 currie street",,Nambour,1,0,2,8,12,,4560,"(07) 5441 2161",,unknownemail@unknown.com,,1,"2007-05-29 22:28:05",152.960212,-26.624417,955
540,"Waiva clark distributing",default.jpg,1,"Roger Bryers",,"Shop 9 dakabin place",,Nambour,1,0,6,0,12,,4560,"(07) 5441 4775",,waivaclark@westnet.com.au,,2,"2008-02-27 18:23:58",152.9593597,-26.6293532,956
541,"Health beat",default.jpg,1,"Jodie Unknown",,"Nambour plaza",,Nambour,1,0,4,0,12,,4560,"(07) 5441 2764",,none@none.com,,1,"2008-03-05 22:19:38",152.9611798,-26.625916,957
542,"Bli bli amcal pharmacy",default.jpg,1,"Linda Unknown","Lynda (about 25)","Shop 8and9 rivermarkets, david low way",,"Bli bli",1,17,2,8,12,,4560,"(07) 5448 5855",,blibli@thinkpharmacy.com.au,"	  
	  ",1,"2008-12-09 19:08:53",153.0486352,-26.6224675,958
543,"Friendly discount pharmacy",default.jpg,1,"Unknown Unknown",Candice,"Cnr ann st and porters lane",,Nambour,1,0,2,0,12,,4560,"(07) 544 11322",111,unknown@unknown.com,,1,"2009-12-10 22:04:00",152.9608467,-26.6265792,959
544,"Cooroy health foods",default.jpg,1,"Katie Blake",,"22 maple street",,Cooroy,1,0,4,0,12,,4563,"07 5447 6015",,unknown@unknown.com.au,"	  ",2,"2008-03-11 02:53:08",152.910208,-26.417139,960
545,"Jar health",default.jpg,1,"Tahlia/julia Unknown",,"Shop 18 noosa junction plaza, cnr sunshine beach rd and noosa drv",,"Noosa heads",1,0,4,0,12,,4567,"(07) 5474 5063",,jarhealth@hotmail.com,"	  ",2,"2008-03-05 22:28:52",153.0875249,-26.3968997,961
546,"Terry white chemist",default.jpg,1,"Dan Ostwald",,"Shop 20 noosa junction plaza",,"Noosa heads",1,0,2,0,12,,4567,"07 5447 2244",,twcnaturopath@optusnet.com.au,,2,"2008-04-30 22:25:20",153.0885863,-26.3965959,962
547,"Gympie friendly society",default.jpg,1,"Andrew Turner","Jenny (mon -fri)","59 mary st",,Gympie,1,0,2,0,14,,4570,"(07) 5482 1032",,friendlies@nunet.com.au,,1,"2007-05-29 20:52:20",152.6638781,-26.1901146,963
548,"Healthy life gympie",default.jpg,1,"Marcia Unknown",,"146 mary street",,Gympie,1,0,4,0,14,,4570,"(07) 5482 2913",,none@none.com,,2,"2008-03-06 01:36:21",152.6615033,-26.1899714,964
549,"Go vita gympie",default.jpg,1,"Peter and barbara Thomas",,"Shop 34, goldfields plaza<br/>monkland street",,Gympie,1,0,4,0,14,,4570,"(07) 5482 6277",,weaveit@spiderweb.com.au,,2,"2008-04-02 23:54:27",152.6602928,-26.1893506,965
550,"Doctor j dick",default.jpg,1,"J Dick",,"(please call for more information)",,"Alexander headlands",1,0,4,0,14,,4572,"(07) 5444 4555",,unknownemail@unknown.com.au,"	  ",2,"2007-05-23 02:47:05",142.7027956,-20.9175738,966
551,"Mt coolum pharmacy",default.jpg,1,"Juanita Unknown",,"Shop 9 mt coolum shopping centre, david low way",,"Mt coolum",1,0,2,0,14,,4573,"(07) 5446 5445",,unknownemail@unknown.com,,2,"2007-05-29 22:01:43",153.0927538,-26.5676538,967
552,"Wurtulla pharmacy",default.jpg,1,"Julianna Neil","Anna horn (manager)","Shop 18, wurtulla shopping centre <br/>614 nicklin way",,Wurtulla,1,0,2,8,14,,4575,"(07) 5493 1444","(07) 5493 1389",wurtullapharmacy@pacific.net.au,"	  ",2,"2008-04-24 01:52:55",153.124296,-26.759727,968
